ANO_ELEICAO,NR_TURNO,NM_MUNICIPIO,NR_ZONA,CD_CARGO,DS_CARGO,SQ_CANDIDATO,NM_CANDIDATO,NM_URNA_CANDIDATO,DS_SITUACAO_CANDIDATURA,SG_PARTIDO,NM_PARTIDO,QT_VOTOS_NOMINAIS,ST_VOTO_EM_TRANSITO,DS_SIT_TOT_TURNO,TOTAL_VOTOS
2020,1,SALVADOR,6,13,Vereador,50000856562,PATRICIA SANTOS DE CARVALHO DA CRUZ,PATY CRUZ,APTO,PTC,Partido Trabalhista Cristão,5,N,NÃO ELEITO,241
2020,1,SALVADOR,2,13,Vereador,50000856534,ANDRE LUIS DOS SANTOS FERREIRA,ZIPINHO PELO SOCIAL,APTO,PTC,Partido Trabalhista Cristão,3,N,NÃO ELEITO,241
2020,1,SALVADOR,10,13,Vereador,50000721012,ANTONIO LAZARO DOS SANTOS,LAZARO MANTEIGA,APTO,MDB,Movimento Democrático Brasileiro,5,N,SUPLENTE,240
2020,1,SALVADOR,2,13,Vereador,50000666029,BARBARA BOMFIM SANTOS,BIANCA BOMFIM,APTO,PV,Partido Verde,40,N,SUPLENTE,240
2020,1,SALVADOR,17,13,Vereador,50001070211,ZILDA MARIA DOURADO SILVA,PROFESSORA ZILDA DOURADO,APTO,PT,Partido dos Trabalhadores,2,N,SUPLENTE,240
2020,1,SALVADOR,3,13,Vereador,50000758880,EDINALDO DA SILVA DE OLIVEIRA,EDINALDO OLIVEIRA,APTO,PMN,Partido da Mobilização Nacional,192,N,SUPLENTE,237
2020,1,SALVADOR,5,13,Vereador,50000758359,RONILSON BORBA VIEIRA,PR  RONILSON VIEIRA,APTO,REPUBLICANOS,REPUBLICANOS,4,N,SUPLENTE,237
2020,1,SALVADOR,2,13,Vereador,50001247223,FABIO ITAMAR ALVES DE OLIVEIRA,FABIO BARATINO,APTO,PP,PROGRESSISTAS,13,N,NÃO ELEITO,237
2020,1,SALVADOR,17,13,Vereador,50000816241,GLEYDSON ROCHA GONCALVES,CABO GLEYDSON,APTO,DEM,Democratas,0,N,SUPLENTE,236
2020,1,SALVADOR,15,13,Vereador,50001037286,CELSO SILVA CUNHA,CELSO CUNHA,APTO,PC do B,Partido Comunista do Brasil,3,N,SUPLENTE,235
2020,1,SALVADOR,3,13,Vereador,50000759357,GILDETE DE SOUZA CRUZ DA SILVA,PASTORA GILDETE SILVA ,APTO,PL,Partido Liberal,11,N,SUPLENTE,235
2020,1,SALVADOR,13,13,Vereador,50000759226,AILTON LOBO DOS SANTOS,AILTON LOBO,APTO,CIDADANIA,Cidadania,10,N,SUPLENTE,235
2020,1,SALVADOR,13,13,Vereador,50000769073,ELIAQUIM PINHEIRO DA COSTA,SOLDADO PINHEIRO,APTO,DC,Democracia Cristã,3,N,SUPLENTE,234
2020,1,SALVADOR,17,13,Vereador,50000665847,ALESSANDRA GODINHO FERNANDES,DANDINHA PESCADORA,APTO,PSDB,Partido da Social Democracia Brasileira,1,N,SUPLENTE,233
2020,1,SALVADOR,8,13,Vereador,50000759227,SORAIA CERQUEIRA BORGES,SORAIA BORGES,APTO,CIDADANIA,Cidadania,3,N,SUPLENTE,233
2020,1,SALVADOR,14,13,Vereador,50000673845,EZEQUIEL DE SOUSA SANTOS,IRMÃO EZEQUIEL,APTO,PSC,Partido Social Cristão,30,N,SUPLENTE,233
2020,1,SALVADOR,12,13,Vereador,50000758871,AUDELINA DE JESUS MACIEIRA DOS SANTOS,AUDELINA MACIEIRA,APTO,PMN,Partido da Mobilização Nacional,7,N,SUPLENTE,233
2020,1,SALVADOR,12,13,Vereador,50001247215,NEMIAS PEREIRA DE SOUZA,PROFESSOR NEMIAS,APTO,PP,PROGRESSISTAS,9,N,NÃO ELEITO,233
2020,1,SALVADOR,12,13,Vereador,50000998800,LUCIANO DE JESUS ASSIS,LUCIANO CARTEIRO,APTO,PSD,Partido Social Democrático,9,N,SUPLENTE,232
2020,1,SALVADOR,16,13,Vereador,50001037252,RUBIRACI SANTOS DE ALMEIDA,CHERRY ALMEIDA,APTO,PC do B,Partido Comunista do Brasil,23,N,SUPLENTE,232
2020,1,SALVADOR,18,13,Vereador,50000637175,ANTONIO CARLOS TOTTI JUNIOR,PROFESSOR TOTTI JUNIOR,APTO,PRTB,Partido Renovador Trabalhista Brasileiro,1,N,NÃO ELEITO,231
2020,1,SALVADOR,16,13,Vereador,50000666031,GILDELITA FIRMINO DA CRUZ,GIL DA HEMODIÁLISE,APTO,PV,Partido Verde,10,N,SUPLENTE,231
2020,1,SALVADOR,9,13,Vereador,50000758350,SERGIO DE JESUS SANTOS,PASTOR SERGIO,APTO,REPUBLICANOS,REPUBLICANOS,4,N,SUPLENTE,230
2020,1,SALVADOR,18,13,Vereador,50000856536,ARMANDO RICARDO MATTO GROSSO DA SILVA,ARMANDO DA GELADEIRA,APTO,PTC,Partido Trabalhista Cristão,9,N,NÃO ELEITO,230
2020,1,SALVADOR,15,13,Vereador,50000759199,MIRIAN LUCIA DOS SANTOS SILVA,BISPA MIRIAN,APTO,CIDADANIA,Cidadania,3,N,SUPLENTE,229
2020,1,SALVADOR,9,13,Vereador,50000642718,NÍVEA MARIA QUEIRÓS TEIXEIRA OLIVEIRA,NÍVEA TEIXEIRA,APTO,AVANTE,AVANTE,0,N,SUPLENTE,229
2020,1,SALVADOR,8,13,Vereador,50000665892,SANDRO ALEX DOS SANTOS SILVA,DJ SANDRO,APTO,PODE,Podemos,1,N,SUPLENTE,229
2020,1,SALVADOR,18,13,Vereador,50000666004,ALEXSANDRO SOARES SÁ,LÉO SOARES,APTO,PV,Partido Verde,3,N,SUPLENTE,229
2020,1,SALVADOR,16,13,Vereador,50000720784,DIEGO PAULO SILVA DE SANTANA,DIEGO PAULO,APTO,PDT,Partido Democrático Trabalhista,115,N,SUPLENTE,229
2020,1,SALVADOR,19,13,Vereador,50000856550,HERMES MACÊDO SANTOS FILHO,HERMES MACEDO,APTO,PTC,Partido Trabalhista Cristão,10,N,NÃO ELEITO,228
2020,1,SALVADOR,14,13,Vereador,50001247250,CARLOS ANTÔNIO DE JESUS,CARLOS SEGURANÇA,APTO,PP,PROGRESSISTAS,12,N,NÃO ELEITO,227
2020,1,SALVADOR,10,13,Vereador,50000913927,EDESIO ASSIS DE SANTANA,ASSIS SANTANA,APTO,REDE,Rede Sustentabilidade,2,N,NÃO ELEITO,227
2020,1,SALVADOR,16,13,Vereador,50001070243,ROBERTO CARLOS GOMES SUAREZ SOLLA,ROBERTO SOLLA,APTO,PT,Partido dos Trabalhadores,7,N,SUPLENTE,226
2020,1,SALVADOR,4,13,Vereador,50000856557,CLEVISON DIAS DOS SANTOS,CLEVISON DIAS,APTO,PTC,Partido Trabalhista Cristão,5,N,NÃO ELEITO,225
2020,1,SALVADOR,18,13,Vereador,50000913901,CARMEM MARIA DA SILVA LISBOA DE CASIA,PROFESSORA CARMEM LISBOA,APTO,REDE,Rede Sustentabilidade,11,N,NÃO ELEITO,224
2020,1,SALVADOR,15,13,Vereador,50000856528,GECIVAL RENÊ SANTOS SANTIAGO,BAY,APTO,PTC,Partido Trabalhista Cristão,140,N,NÃO ELEITO,224
2020,1,SALVADOR,13,13,Vereador,50000720740,OSVALDINO VIEIRA DE SANTANA,OSVALDINO VIEIRA,APTO,PDT,Partido Democrático Trabalhista,15,N,SUPLENTE,223
2020,1,SALVADOR,8,13,Vereador,50000998758,VALTER LUIZ ALMEIDA CERQUEIRA,VALTER CERQUEIRA,APTO,PSD,Partido Social Democrático,6,N,SUPLENTE,223
2020,1,SALVADOR,1,13,Vereador,50000721021,UBIRAY SILVA SANTOS,PASTOR BIRA,APTO,MDB,Movimento Democrático Brasileiro,5,N,SUPLENTE,223
2020,1,SALVADOR,17,13,Vereador,50001266137,GESSICA DE OLIVEIRA SILVA,GESSICA SILVA,APTO,DEM,Democratas,6,N,SUPLENTE,223
2020,1,SALVADOR,5,13,Vereador,50000913906,JORGE GAMA GARCIA,JORGE GAMA GARCIA,APTO,REDE,Rede Sustentabilidade,3,N,NÃO ELEITO,223
2020,1,SALVADOR,8,13,Vereador,50000759208,VALMIR ALVES DA SILVA,TIO VALMIR,APTO,CIDADANIA,Cidadania,15,N,SUPLENTE,223
2020,1,SALVADOR,8,13,Vereador,50000640160,JOAO RAMOS MONTEIRO,JOÃO DO POVO,APTO,PATRIOTA,Patriota,178,N,SUPLENTE,222
2020,1,SALVADOR,12,13,Vereador,50000673848,JOEL SOUZA DA CONCEICAO,JOEL SOUZA,APTO,PSC,Partido Social Cristão,0,N,SUPLENTE,222
2020,1,SALVADOR,9,13,Vereador,50000816257,ADERBAL FERREIRA DE SANTIAGO FILHO,ADERBAL FILHO,APTO,DEM,Democratas,3,N,SUPLENTE,221
2020,1,SALVADOR,14,13,Vereador,50000665896,CARLOS ALBERTO QUEIROZ DO NASCIMENTO,BEBETO PIATÃ O BACELAR NEGRO,APTO,PODE,Podemos,0,N,SUPLENTE,220
2020,1,SALVADOR,19,13,Vereador,50000952047,RICARDO LUIZ DE OLIVEIRA  PAIM,RICARDO PAIM,APTO,SOLIDARIEDADE,Solidariedade,9,N,SUPLENTE,220
2020,1,SALVADOR,7,13,Vereador,50000720735,TAURINO ARAÚJO NETO,TAURINO ARAÚJO,APTO,PDT,Partido Democrático Trabalhista,9,N,SUPLENTE,219
2020,1,SALVADOR,8,13,Vereador,50000770600,JOYCE DANDARA DOS REIS FERREIRA,JOYCE DANDARA,APTO,DC,Democracia Cristã,1,N,SUPLENTE,218
2020,1,SALVADOR,10,13,Vereador,50000665885,ALANA DE CARVALHO,ALANA CARVALHO,APTO,PODE,Podemos,3,N,SUPLENTE,218
2020,1,SALVADOR,2,13,Vereador,50000758891,JOICE DOS SANTOS MOURA,PROFESSORA JOICE MOURA,APTO,PMN,Partido da Mobilização Nacional,1,N,SUPLENTE,217
2020,1,SALVADOR,4,13,Vereador,50001247592,AILTON FERREIRA DE SANTIAGO,AILTON SANTIAGO,APTO,PSOL,Partido Socialismo e Liberdade,1,N,SUPLENTE,217
2020,1,SALVADOR,5,13,Vereador,50000633878,JAILMA ALMEIDA DA SILVA,JAILMA BELINHA,APTO,PATRIOTA,Patriota,3,N,SUPLENTE,217
2020,1,SALVADOR,15,13,Vereador,50000665806,WELLINGTON CASTRO,W CASTRO,APTO,PSDB,Partido da Social Democracia Brasileira,5,N,SUPLENTE,216
2020,1,SALVADOR,17,13,Vereador,50000758889,FLAVIO SILVA LOPES,FLAVIO LOPES,APTO,PMN,Partido da Mobilização Nacional,3,N,SUPLENTE,216
2020,1,SALVADOR,19,13,Vereador,50001037253,JOSÉ CICERO SOARES DE SOUZA,CÍCERO DO PUFF,APTO,PC do B,Partido Comunista do Brasil,152,N,SUPLENTE,215
2020,1,SALVADOR,2,13,Vereador,50001038211,ANGELO DONATO MARQUES REIS,ANGELO SITCH,APTO,PSL,Partido Social Liberal,7,N,SUPLENTE,215
2020,1,SALVADOR,15,13,Vereador,50000665913,MARCIO AUGUSTO SANTOS QUEIROZ,MARCIO QUEIROZ,APTO,PODE,Podemos,1,N,SUPLENTE,214
2020,1,SALVADOR,3,13,Vereador,50001247249,WILSON DE ALMEIDA ADORNO,WILSON ADORNO,APTO,PP,PROGRESSISTAS,5,N,NÃO ELEITO,214
2020,1,SALVADOR,1,13,Vereador,50001038251,JUCELIO CORDEIRO DE OLIVEIRA,JUCELIO DA SAÚDE,APTO,PSL,Partido Social Liberal,2,N,SUPLENTE,213
2020,1,SALVADOR,10,13,Vereador,50000913900,IARA LÚCIA RIBEIRO VINHÁTICO,IARA VINHÁTICO,APTO,REDE,Rede Sustentabilidade,1,N,NÃO ELEITO,212
2020,1,SALVADOR,3,13,Vereador,50000998759,TIAGO BARROSO DA SILVA,TIAGO BARROSO,APTO,PSD,Partido Social Democrático,5,N,SUPLENTE,212
2020,1,SALVADOR,19,13,Vereador,50000673853,MAILTON DE SOUSA ALVES,MAILTON MICHEL,APTO,PSC,Partido Social Cristão,1,N,SUPLENTE,209
2020,1,SALVADOR,18,13,Vereador,50000665893,EDER SILVA BOMFIM,EDER BOMFIM,APTO,PODE,Podemos,4,N,SUPLENTE,209
2020,1,SALVADOR,3,13,Vereador,50000952010,ALEX ALMEIDA DE JESUS,ALEX SEVEN,APTO,SOLIDARIEDADE,Solidariedade,8,N,SUPLENTE,209
2020,1,SALVADOR,5,13,Vereador,50000642729,MILTON DE JESUS LIMA,MILTON PAPINHO,APTO,AVANTE,AVANTE,0,N,SUPLENTE,208
2020,1,SALVADOR,18,13,Vereador,50000634387,LEONARDO BARRETO MAGALHÃES,LEONARDO MAGALHÃES,APTO,NOVO,Partido Novo,5,N,NÃO ELEITO,207
2020,1,SALVADOR,10,13,Vereador,50001263516,JOELMISSON SOBRAL SANTOS,SOBRAL,APTO,DEM,Democratas,6,N,SUPLENTE,207
2020,1,SALVADOR,15,13,Vereador,50000759216,IDELFONSO SANTOS CONCEIÇÃO,IDELFONSO CHALALÁ,APTO,CIDADANIA,Cidadania,3,N,SUPLENTE,207
2020,1,SALVADOR,14,13,Vereador,50001247409,GERALDO COSTA HOLTZ NETO,GERALDO HOLTZ,APTO,PROS,Partido Republicano da Ordem Social,12,N,NÃO ELEITO,207
2020,1,SALVADOR,2,13,Vereador,50001070208,JOSE LUIZ RESSURREICAO DOS SANTOS,PROFESSOR ZÉ LUIZ,APTO,PT,Partido dos Trabalhadores,7,N,SUPLENTE,206
2020,1,SALVADOR,17,13,Vereador,50000665816,JANETE DE CARVALHO SILVA,JANETE CARVALHO,APTO,PSDB,Partido da Social Democracia Brasileira,34,N,SUPLENTE,206
2020,1,SALVADOR,11,13,Vereador,50000666057,PERICLES ALELUIA MENDES,PERICLES MENDES,APTO,PV,Partido Verde,5,N,SUPLENTE,205
2020,1,SALVADOR,2,13,Vereador,50000637189,ROBERTO CHILAZI GIDI,ROBERTO GIDI,APTO,PRTB,Partido Renovador Trabalhista Brasileiro,15,N,NÃO ELEITO,205
2020,1,SALVADOR,4,13,Vereador,50000759371,VALBERTO SACRAMENTO BARBOSA,VALVERDE E CIA,APTO,PL,Partido Liberal,0,N,SUPLENTE,205
2020,1,SALVADOR,18,13,Vereador,50000642694,EVANDRO JESUS SANTOS,EVANDRO SANTOS,APTO,AVANTE,AVANTE,15,N,SUPLENTE,205
2020,1,SALVADOR,8,13,Vereador,50001070244,ADALCIRA SANTOS BEZERRA,DAL BEZERRA,APTO,PT,Partido dos Trabalhadores,0,N,SUPLENTE,204
2020,1,SALVADOR,2,13,Vereador,50000759229,REINALDO TEIXEIRA DE JESUS,REINALDO,APTO,CIDADANIA,Cidadania,39,N,SUPLENTE,204
2020,1,SALVADOR,9,13,Vereador,50000952027,MARIA LÚCIA DE MOURA CARVALHO,LUCIA CARVALHO,APTO,SOLIDARIEDADE,Solidariedade,62,N,SUPLENTE,203
2020,1,SALVADOR,10,13,Vereador,50000758905,VANDA CARMO FONSECA,VANDA DO CAFÉ,APTO,PMN,Partido da Mobilização Nacional,6,N,SUPLENTE,202
2020,1,SALVADOR,18,13,Vereador,50000816272,JUSINEIDE SILVA DOS SANTOS,JUSY BAVI,APTO,DEM,Democratas,0,N,SUPLENTE,201
2020,1,SALVADOR,1,13,Vereador,50000633892,SELMA MARIA FRANÇA BARROS DOS SANTOS,SELMA EM DEFESA DA SAÚDE,APTO,PATRIOTA,Patriota,1,N,SUPLENTE,201
2020,1,SALVADOR,12,13,Vereador,50000816278,MARCOS SANTOS MEDRADO,MARCOS MEDRADO,APTO,DEM,Democratas,12,N,SUPLENTE,200
2020,1,SALVADOR,10,13,Vereador,50000720732,ADEJAILDA MARIA DE OLIVEIRA,DÊJA OLIVEIRA,APTO,PDT,Partido Democrático Trabalhista,7,N,SUPLENTE,200
2020,1,SALVADOR,11,13,Vereador,50000673810,CLEIDSON MENDES DO CARMO,KETO MANIA,APTO,PSC,Partido Social Cristão,64,N,SUPLENTE,198
2020,1,SALVADOR,14,13,Vereador,50001038203,AILTON BARBOSA DE CARVALHO,AILTON DE CARVALHO,APTO,PSL,Partido Social Liberal,2,N,SUPLENTE,198
2020,1,SALVADOR,16,13,Vereador,50000759388,JAILTON RIBEIRO MACHADO,JAILTON RIBEIRO,APTO,PL,Partido Liberal,1,N,SUPLENTE,198
2020,1,SALVADOR,13,13,Vereador,50001037294,DERMEVAL CERQUEIRA DE OLIVEIRA,TIKÃO CERQUEIRA,APTO,PC do B,Partido Comunista do Brasil,1,N,SUPLENTE,197
2020,1,SALVADOR,18,13,Vereador,50000665852,JOSEMAR BISPO DOS SANTOS,JÓ CELULARES,APTO,PSDB,Partido da Social Democracia Brasileira,10,N,SUPLENTE,197
2020,1,SALVADOR,14,13,Vereador,50001070235,ADEMARIO DOS SANTOS SENA,ADEMARIO SENA,APTO,PT,Partido dos Trabalhadores,10,N,SUPLENTE,196
2020,1,SALVADOR,17,13,Vereador,50000720741,JOSE DA SILVA LIMA FILHO,JOSÉ LIMA,APTO,PDT,Partido Democrático Trabalhista,3,N,SUPLENTE,195
2020,1,SALVADOR,18,13,Vereador,50000673836,ROSENILDA DOS SANTOS NEVES,TIA ROSE,APTO,PSC,Partido Social Cristão,46,N,SUPLENTE,195
2020,1,SALVADOR,6,13,Vereador,50001038196,RUIVALDO AZEVÊDO LOBÃO FILHO,LOBÃO,APTO,PSL,Partido Social Liberal,6,N,SUPLENTE,195
2020,1,SALVADOR,8,13,Vereador,50000770602,IGOR SÁ BARRETTO SANT ANNA CIRNE ÁSPERA,IGOR CIRNE,APTO,DC,Democracia Cristã,3,N,SUPLENTE,195
2020,1,SALVADOR,19,13,Vereador,50000642701,CRISTINA FRAIZE DOS SANTOS,CRISTINA DEFENSORA,APTO,AVANTE,AVANTE,6,N,SUPLENTE,195
2020,1,SALVADOR,19,13,Vereador,50001265516,CARLOS ROBERTO QUEIROZ DE MELO,CARLOS QUEIROZ,APTO,PSC,Partido Social Cristão,3,N,SUPLENTE,194
2020,1,SALVADOR,16,13,Vereador,50000665910,ROSANGELA JACINTO DE MORAIS PINHO,TIA ROSA,APTO,PODE,Podemos,8,N,SUPLENTE,194
2020,1,SALVADOR,8,13,Vereador,50000816268,DIOMÁRIO SILVA NASCIMENTO,DIOMÁRIO NASCIMENTO,APTO,DEM,Democratas,0,N,SUPLENTE,194
2020,1,SALVADOR,13,13,Vereador,50000720724,CARMEN SENTO SÉ SOUZA,CARMEN SENTO SÉ,APTO,PDT,Partido Democrático Trabalhista,6,N,SUPLENTE,194
2020,1,SALVADOR,8,13,Vereador,50001247397,GILBERTO ROMANO ROSA DE JESUS,GILBERTO ROMANO,APTO,PROS,Partido Republicano da Ordem Social,0,N,NÃO ELEITO,194
2020,1,SALVADOR,15,13,Vereador,50000856554,ROBERTO DOS SANTOS FREITAS,ROBERTO DO BEIRU,APTO,PTC,Partido Trabalhista Cristão,0,N,NÃO ELEITO,193
2020,1,SALVADOR,7,13,Vereador,50000666040,MARIA ALICE PEREIRA DE JESUS,SOL PROTETORA,APTO,PV,Partido Verde,7,N,SUPLENTE,193
2020,1,SALVADOR,18,13,Vereador,50001070203,JOÃO DE DEUS LIMA,JOÃO DA CADEIRA,APTO,PT,Partido dos Trabalhadores,2,N,SUPLENTE,193
2020,1,SALVADOR,10,13,Vereador,50000759379,JOSÉ JORGE DE CASTRO FERREIRA,JORGINHO DA BOCA DO RIO,APTO,PL,Partido Liberal,99,N,SUPLENTE,193
2020,1,SALVADOR,12,13,Vereador,50001038226,GEORGE SILVA DOS SANTOS,SGT GEORGE LYGHYDHOW,APTO,PSL,Partido Social Liberal,3,N,SUPLENTE,193
2020,1,SALVADOR,13,13,Vereador,50001038249,CLAUDIO JOSÉ AHMAD DA FONSECA,CLAUDIO AHMAD,APTO,PSL,Partido Social Liberal,4,N,SUPLENTE,193
2020,1,SALVADOR,8,13,Vereador,50001264289,PEDRO MAMEDE BASTOS,PEDRINHO MAMEDE,APTO,PP,PROGRESSISTAS,0,N,NÃO ELEITO,192
2020,1,SALVADOR,3,13,Vereador,50000856558,ELISEU SANTOS OLIVEIRA,ELISEU OLIVEIRA,APTO,PTC,Partido Trabalhista Cristão,48,N,NÃO ELEITO,191
2020,1,SALVADOR,1,13,Vereador,50001267307,ROBERTO SANTOS DE OLIVEIRA,ROBERTO MOTOBOY,APTO,PSOL,Partido Socialismo e Liberdade,13,N,SUPLENTE,191
2020,1,SALVADOR,2,13,Vereador,50000673806,JACIRA GONÇALVES BIBIANO DA SILVA,JACIRA BIBIANO DO CHUMBIABO,APTO,PSC,Partido Social Cristão,2,N,SUPLENTE,191
2020,1,SALVADOR,12,13,Vereador,50000666005,ADRIANA SANTOS SILVA,ADRIANA SANTOS,APTO,PV,Partido Verde,12,N,SUPLENTE,191
2020,1,SALVADOR,6,13,Vereador,50000666011,ANTONIO SERGIO PINHO FREIRE DE CARVALHO,MESTRE CABELUDO,APTO,PV,Partido Verde,3,N,SUPLENTE,190
2020,1,SALVADOR,10,13,Vereador,50000673856,OMI DE OLIVEIRA MOURA,OLIVEIRA,APTO,PSC,Partido Social Cristão,9,N,SUPLENTE,190
2020,1,SALVADOR,8,13,Vereador,50001070248,CLAUDEMIRO DIAS BULHOSA,CAL BULHOSA ,APTO,PT,Partido dos Trabalhadores,52,N,SUPLENTE,190
2020,1,SALVADOR,4,13,Vereador,50000666050,MARIA TERESA SOUZA DOS SANTOS,MARIA TERESA RESPOSTA DE DEUS,APTO,PV,Partido Verde,0,N,SUPLENTE,190
2020,1,SALVADOR,19,13,Vereador,50001070214,REINALDO SOARES DOS SANTOS,REINALDO MARINHEIRO,APTO,PT,Partido dos Trabalhadores,8,N,SUPLENTE,189
2020,1,SALVADOR,10,13,Vereador,50000759343,CRISTIANO SAMPAIO SANTOS,CRIS SAMPAIO,APTO,PL,Partido Liberal,5,N,SUPLENTE,189
2020,1,SALVADOR,6,13,Vereador,50000758393,ERANILDE DE JESUS LOPES,NILDES LOPES,APTO,REPUBLICANOS,REPUBLICANOS,4,N,SUPLENTE,188
2020,1,SALVADOR,17,13,Vereador,50000816160,JOSE CARLOS CABRAL CARDOSO,CABELUDO,APTO,PTB,Partido Trabalhista Brasileiro,0,N,SUPLENTE,187
2020,1,SALVADOR,9,13,Vereador,50001037289,MARIO SERGIO CONCEIÇÃO MELO,MARIO MAN,APTO,PC do B,Partido Comunista do Brasil,3,N,SUPLENTE,185
2020,1,SALVADOR,6,13,Vereador,50000856543,SIDNEI SANTOS DA CONCEIÇÃO,SIDINHO,APTO,PTC,Partido Trabalhista Cristão,2,N,NÃO ELEITO,185
2020,1,SALVADOR,19,13,Vereador,50000642739,MARCOS VINICIUS PEREIRA DOS SANTOS,DR. MARCOS VINICIUS,APTO,AVANTE,AVANTE,5,N,SUPLENTE,184
2020,1,SALVADOR,9,13,Vereador,50000665849,IVAN PINTO BOMFIM,ZU RWAN,APTO,PSDB,Partido da Social Democracia Brasileira,20,N,SUPLENTE,184
2020,1,SALVADOR,18,13,Vereador,50000666046,JESUM ALMEIDA CEZAR,ZEBRA PROTETOR DOS ANIMAIS,APTO,PV,Partido Verde,2,N,SUPLENTE,183
2020,1,SALVADOR,3,13,Vereador,50000642707,DANIELA CARDOSO DE CARVALHO,DANIELA CARVALHO,APTO,AVANTE,AVANTE,23,N,SUPLENTE,182
2020,1,SALVADOR,14,13,Vereador,50001038192,MAISA PEREIRA DE JESUS,MAISA PEREIRA,APTO,PSL,Partido Social Liberal,2,N,SUPLENTE,182
2020,1,SALVADOR,15,13,Vereador,50000665898,ANTONIO CARLOS DA SILVA SANTOS,CARLOS RASTA,APTO,PODE,Podemos,5,N,SUPLENTE,181
2020,1,SALVADOR,16,13,Vereador,50000673801,ARLETE FALEIRO,ARLETE DA AUTO ESCOLA,APTO,PSC,Partido Social Cristão,20,N,SUPLENTE,181
2020,1,SALVADOR,16,13,Vereador,50000666042,UBIRACI DO NASCIMENTO SOUZA,BIRA DO BEIJU,APTO,PV,Partido Verde,13,N,SUPLENTE,180
2020,1,SALVADOR,19,13,Vereador,50000720769,MEIRE JANE DOS SANTOS LIMA,MEIREJANE,APTO,PDT,Partido Democrático Trabalhista,10,N,SUPLENTE,180
2020,1,SALVADOR,11,13,Vereador,50000758395,DAIANE PAZ DE OLIVEIRA,DAY A FRANGA,APTO,REPUBLICANOS,REPUBLICANOS,5,N,SUPLENTE,179
2020,1,SALVADOR,1,13,Vereador,50000816181,JAIR CARLOS DA SILVA LEAL,JAIR LEAL BIKE SOM,APTO,PTB,Partido Trabalhista Brasileiro,0,N,SUPLENTE,179
2020,1,SALVADOR,6,13,Vereador,50000998774,OSVALDO DOS SANTOS,OSVALDO REVISÃO,APTO,PSD,Partido Social Democrático,3,N,SUPLENTE,179
2020,1,SALVADOR,9,13,Vereador,50000666037,JORGE EMANOEL FERREIRA DOS SANTOS,JORGE AUTO ESCOLA,APTO,PV,Partido Verde,2,N,SUPLENTE,178
2020,1,SALVADOR,11,13,Vereador,50000666059,JOSÉ ALBERTO DANTAS DA SILVA,ALBERTO DANTAS,APTO,PV,Partido Verde,3,N,SUPLENTE,178
2020,1,SALVADOR,12,13,Vereador,50000637179,CARLOS ROBERTO SILVA SANTOS,CARLOS NETTO,APTO,PRTB,Partido Renovador Trabalhista Brasileiro,5,N,NÃO ELEITO,177
2020,1,SALVADOR,5,13,Vereador,50000665907,JOSUÉ FERREIRA DOS SANTOS,ARCANJO JOSUÉ,APTO,PODE,Podemos,6,N,SUPLENTE,177
2020,1,SALVADOR,6,13,Vereador,50000720767,ROBERTO DOS SANTOS RODRIGUES,ROBERTO RODRIGUES,APTO,PDT,Partido Democrático Trabalhista,12,N,SUPLENTE,177
2020,1,SALVADOR,11,13,Vereador,50000913236,CRISTIANA DA CONCEIÇÃO SANTOS,CRISTIANA SANTOS,APTO,PSB,Partido Socialista Brasileiro,2,N,SUPLENTE,177
2020,1,SALVADOR,7,13,Vereador,50001037272,CARLOS EDUARDO DA SILVA ASSIS,EDUARDO ASSIS,APTO,PC do B,Partido Comunista do Brasil,6,N,SUPLENTE,176
2020,1,SALVADOR,14,13,Vereador,50000759350,QUELEM GUEDES DA SILVA,IRMÃ QUELEM ,APTO,PL,Partido Liberal,2,N,SUPLENTE,176
2020,1,SALVADOR,9,13,Vereador,50000720750,ELTON LUIS SILVA VIANA,ELTON VIANA,APTO,PDT,Partido Democrático Trabalhista,3,N,SUPLENTE,176
2020,1,SALVADOR,9,13,Vereador,50000913911,ROMILDA COSTA PEREIRA,ROMILDA COSTA,APTO,REDE,Rede Sustentabilidade,0,N,NÃO ELEITO,176
2020,1,SALVADOR,12,13,Vereador,50000642711,MARISA PINTO DE JESUS,MARISA DE JESUS,APTO,AVANTE,AVANTE,4,N,SUPLENTE,175
2020,1,SALVADOR,1,13,Vereador,50000758921,ROSANA ROSARIO DA SILVA,ROSANA SILVA,APTO,PMN,Partido da Mobilização Nacional,6,N,SUPLENTE,174
2020,1,SALVADOR,11,13,Vereador,50001247224,STEFANIE VICTORIA SANTOS FIORI,FIORI,APTO,PP,PROGRESSISTAS,18,N,NÃO ELEITO,174
2020,1,SALVADOR,16,13,Vereador,50000634379,MARIA DOROTÉIA COSTA SOBRAL,DOROTEIA SOBRAL,APTO,NOVO,Partido Novo,4,N,NÃO ELEITO,174
2020,1,SALVADOR,10,13,Vereador,50000673807,ADERLAN DE SOUZA SANTOS,PASTOR ADERLAN SOUZA,APTO,PSC,Partido Social Cristão,3,N,SUPLENTE,174
2020,1,SALVADOR,3,13,Vereador,50001247237,CLOVIS DOS SANTOS SOUZA,NEGO BOI,APTO,PP,PROGRESSISTAS,3,N,NÃO ELEITO,174
